Date,Open,High,Low,Close,Adj Close,Volume
2013-02-11,71.970001,72.139999,71.779999,72.059998,68.193573,317900
2013-02-12,71.930000,72.139999,71.730003,71.790001,67.938057,256700
2013-02-13,71.910004,72.000000,71.519997,71.769997,67.919144,146400
2013-02-14,71.440002,72.029999,71.410004,71.919998,68.061081,109800
2013-02-15,72.010002,72.180000,71.660004,71.860001,68.004303,151700
2013-02-19,71.989998,72.320000,71.900002,72.279999,68.401779,167900
2013-02-20,72.309998,72.309998,71.150002,71.169998,67.351334,186900
2013-02-21,70.959999,70.959999,70.110001,70.419998,66.641563,279600
2013-02-22,70.930000,71.290001,70.669998,71.239998,67.417572,127000
2013-02-25,71.639999,71.870003,70.160004,70.190002,66.423920,132000
2013-02-26,70.440002,70.680000,69.970001,70.570000,66.783531,179100
2013-02-27,70.519997,71.550003,70.410004,71.180000,67.360786,269200
2013-02-28,71.139999,71.559998,71.010002,71.010002,67.199913,162500
2013-03-01,70.779999,71.239998,70.239998,71.129997,67.313484,167300
2013-03-04,70.860001,71.290001,70.720001,71.269997,67.445961,127900
2013-03-05,71.660004,72.440002,71.660004,72.330002,68.449074,188000
2013-03-06,72.589996,72.589996,72.199997,72.309998,68.430161,196000
2013-03-07,72.349998,72.690002,72.279999,72.620003,68.723534,186800
2013-03-08,72.900002,72.919998,72.419998,72.709999,68.808693,192200
2013-03-11,72.540001,72.959999,72.379997,72.919998,69.007431,185100
2013-03-12,72.699997,72.830002,72.239998,72.589996,68.695137,189400
2013-03-13,72.650002,72.830002,72.279999,72.599998,68.704590,110900
2013-03-14,72.949997,73.199997,72.940002,73.129997,69.206161,202300
2013-03-15,73.080002,73.190002,72.669998,72.870003,68.960106,186800
2013-03-18,72.190002,73.059998,72.019997,72.760002,68.856018,167800
2013-03-19,72.959999,73.110001,71.949997,72.529999,68.638351,185700
2013-03-20,72.919998,73.129997,72.709999,73.029999,69.111526,221100
2013-03-21,72.349998,72.449997,71.970001,72.110001,68.240891,172600
2013-03-22,72.370003,72.610001,72.209999,72.459999,68.572105,121200
2013-03-25,72.750000,72.949997,72.029999,72.309998,68.430161,187700
2013-03-26,72.510002,72.779999,72.480003,72.769997,68.865479,133300
2013-03-27,72.290001,72.739998,72.089996,72.669998,68.770844,145700
2013-03-28,72.629997,72.930000,72.410004,72.900002,68.988503,169000
2013-04-01,72.849998,72.910004,71.930000,72.129997,68.259804,176900
2013-04-02,72.370003,72.660004,72.059998,72.230003,68.354454,192200
2013-04-03,72.379997,72.470001,71.510002,71.680000,67.833961,201200
2013-04-04,71.639999,71.699997,71.239998,71.599998,67.758255,260700
2013-04-05,70.610001,71.040001,70.279999,70.949997,67.143127,305500
2013-04-08,70.940002,71.190002,70.639999,71.190002,67.370247,134600
2013-04-09,71.419998,71.930000,71.080002,71.730003,67.881271,137600
2013-04-10,72.019997,73.199997,71.809998,73.099998,69.177773,188700
2013-04-11,72.760002,72.900002,72.449997,72.800003,68.893875,141100
2013-04-12,72.470001,72.589996,71.820000,72.360001,68.477478,146600
2013-04-15,72.080002,72.139999,70.900002,70.970001,67.162064,181500
2013-04-16,71.430000,72.040001,71.260002,72.010002,68.146263,167500
2013-04-17,71.349998,71.349998,70.050003,70.400002,66.622650,237700
2013-04-18,70.580002,70.690002,69.139999,69.370003,65.647919,188200
2013-04-19,69.250000,69.639999,68.739998,69.279999,65.562729,183900
2013-04-22,69.519997,70.099998,69.120003,69.870003,66.121078,239700
2013-04-23,70.209999,71.099998,70.209999,70.839996,67.039032,531700
2013-04-24,70.709999,71.480003,70.459999,71.199997,67.379738,251500
2013-04-25,71.389999,71.900002,71.260002,71.459999,67.625763,160200
2013-04-26,71.330002,71.629997,71.139999,71.449997,67.616302,202800
2013-04-29,71.709999,72.680000,71.680000,72.470001,68.581581,127800
2013-04-30,72.599998,73.309998,72.379997,73.290001,69.357574,178800
2013-05-01,73.239998,73.330002,72.519997,72.629997,68.732994,234300
2013-05-02,72.860001,73.769997,72.769997,73.699997,69.745575,167600
2013-05-03,74.279999,74.699997,74.209999,74.489998,70.493187,257600
2013-05-06,74.750000,74.980003,74.610001,74.900002,70.881187,193600
2013-05-07,75.010002,75.120003,74.449997,74.809998,70.796005,247200
2013-05-08,74.839996,75.379997,74.580002,75.379997,71.335434,192600
2013-05-09,75.180000,75.650002,75.010002,75.099998,71.070450,124500
2013-05-10,75.260002,75.550003,75.089996,75.440002,71.392220,145500
2013-05-13,75.360001,75.519997,75.169998,75.279999,71.240799,149000
2013-05-14,75.339996,75.849998,75.339996,75.610001,71.553108,378700
2013-05-15,75.500000,75.800003,75.300003,75.760002,71.695045,177300
2013-05-16,75.970001,76.690002,75.970001,76.160004,72.073578,303300
2013-05-17,76.480003,77.040001,76.360001,77.010002,72.877960,183200
2013-05-20,76.940002,77.339996,76.820000,77.059998,72.925301,383900
2013-05-21,77.000000,77.180000,76.629997,76.940002,72.811737,264100
2013-05-22,77.000000,77.449997,75.680000,76.019997,71.941086,308900
2013-05-23,75.169998,76.239998,75.139999,75.980003,71.903244,308100
2013-05-24,75.629997,75.870003,75.260002,75.830002,71.761299,156300
2013-05-28,76.699997,76.970001,76.190002,76.400002,72.300705,221100
2013-05-29,76.110001,76.540001,75.779999,76.309998,72.215546,168400
2013-05-30,76.440002,77.360001,76.440002,77.040001,72.906372,224200
2013-05-31,76.849998,77.440002,76.400002,76.400002,72.300705,407800
2013-06-03,76.540001,76.779999,75.860001,76.779999,72.660316,265400
2013-06-04,76.900002,77.160004,76.000000,76.239998,72.149292,241800
2013-06-05,76.059998,76.279999,75.360001,75.480003,71.430069,261600
2013-06-06,75.870003,75.870003,74.720001,75.669998,71.609871,252300
2013-06-07,75.779999,76.440002,75.500000,76.419998,72.319641,158200
2013-06-10,76.730003,76.830002,76.389999,76.529999,72.423737,184500
2013-06-11,75.739998,76.379997,75.500000,75.669998,71.609871,170800
2013-06-12,76.250000,76.250000,74.889999,75.050003,71.023140,172600
2013-06-13,74.930000,76.029999,74.769997,75.900002,71.827538,162300
2013-06-14,75.839996,76.059998,75.250000,75.389999,71.344910,158100
2013-06-17,75.900002,76.629997,75.889999,76.190002,72.101974,194400
2013-06-18,76.339996,76.949997,76.339996,76.820000,72.698174,132600
2013-06-19,76.870003,76.959999,76.059998,76.070000,71.988426,234700
2013-06-20,75.330002,75.570000,74.160004,74.360001,70.370163,311800
2013-06-21,74.489998,74.580002,73.320000,73.940002,69.972694,255300
2013-06-24,73.250000,73.360001,72.349998,72.879997,68.969582,331400
2013-06-25,73.620003,73.699997,73.000000,73.459999,69.518456,168200
2013-06-26,74.169998,74.190002,73.720001,73.870003,69.906456,166800
2013-06-27,74.269997,74.620003,74.199997,74.279999,70.294449,174000
2013-06-28,74.019997,74.430000,73.440002,73.980003,70.010559,343900
2013-07-01,74.860001,75.099998,74.500000,74.550003,70.549965,272700
2013-07-02,74.650002,75.150002,74.169998,74.570000,70.568893,217100
2013-07-03,74.480003,75.389999,74.339996,75.050003,71.023140,144200
2013-07-05,75.540001,75.709999,74.889999,75.709999,71.647720,168800
2013-07-08,76.029999,76.040001,75.330002,75.480003,71.430069,252800
2013-07-09,75.620003,76.029999,75.470001,75.919998,71.846466,117100
2013-07-10,75.910004,76.370003,75.900002,76.269997,72.177673,192700
2013-07-11,77.199997,77.610001,76.940002,77.580002,73.417397,468000
2013-07-12,77.790001,77.790001,77.459999,77.699997,73.530945,276100
2013-07-15,77.769997,78.139999,77.589996,78.000000,73.814850,401400
2013-07-16,78.250000,78.250000,77.769997,78.010002,73.824333,288100
2013-07-17,78.190002,78.360001,77.959999,78.139999,73.947365,223500
2013-07-18,78.360001,78.430000,77.849998,77.959999,73.777016,138900
2013-07-19,77.220001,77.220001,76.500000,76.669998,72.556229,171800
2013-07-22,76.750000,76.989998,76.650002,76.910004,72.783356,300700
2013-07-23,77.110001,77.180000,76.570000,76.580002,72.471054,212000
2013-07-24,77.440002,77.559998,77.040001,77.129997,72.991539,168700
2013-07-25,77.470001,77.629997,77.099998,77.620003,73.455254,252200
2013-07-26,77.279999,77.589996,76.959999,77.589996,73.426857,199100
2013-07-29,77.470001,77.779999,77.279999,77.459999,73.303833,174500
2013-07-30,77.879997,78.400002,77.820000,78.120003,73.928421,246300
2013-07-31,78.279999,78.650002,77.860001,78.010002,73.824333,522000
2013-08-01,78.690002,79.010002,78.559998,78.930000,74.694962,158100
2013-08-02,79.000000,79.349998,78.769997,79.349998,75.092422,160700
2013-08-05,79.260002,79.629997,79.180000,79.580002,75.310081,258900
2013-08-06,79.440002,79.459999,78.800003,79.050003,74.808517,166100
2013-08-07,78.860001,79.050003,78.440002,78.830002,74.600334,217300
2013-08-08,79.180000,79.349998,78.690002,79.199997,74.950462,386100
2013-08-09,79.370003,79.370003,78.610001,78.900002,74.666573,266400
2013-08-12,78.629997,79.529999,78.480003,79.440002,75.177605,163000
2013-08-13,79.599998,80.199997,79.160004,80.040001,75.745407,283900
2013-08-14,80.120003,80.150002,79.690002,79.849998,75.565582,195500
2013-08-15,79.010002,79.019997,78.290001,78.459999,74.250175,258700
2013-08-16,78.500000,78.889999,78.410004,78.519997,74.306961,146300
2013-08-19,78.500000,79.110001,78.279999,78.279999,74.079834,135300
2013-08-20,78.519997,78.809998,78.320000,78.500000,74.288017,197800
2013-08-21,78.269997,78.949997,78.180000,78.339996,74.136612,141500
2013-08-22,78.580002,79.010002,78.269997,78.820000,74.590851,367000
2013-08-23,79.410004,79.500000,79.089996,79.320000,75.064018,161600
2013-08-26,79.279999,79.779999,79.059998,79.150002,74.903168,197100
2013-08-27,78.230003,78.529999,77.300003,77.449997,73.294380,183800
2013-08-28,77.349998,78.050003,77.349998,77.690002,73.521507,128100
2013-08-29,77.720001,78.480003,77.599998,78.169998,73.975739,195200
2013-08-30,78.330002,78.330002,77.480003,77.669998,73.502571,108200
2013-09-03,78.139999,78.529999,77.599998,77.949997,73.767548,230500
2013-09-04,78.110001,78.820000,78.029999,78.629997,74.411049,185800
2013-09-05,78.730003,79.010002,78.599998,78.839996,74.609779,144200
2013-09-06,79.139999,79.339996,78.239998,79.000000,74.761192,169400
2013-09-09,79.430000,80.220001,79.430000,80.070000,75.773796,310400
2013-09-10,80.589996,80.750000,80.269997,80.599998,76.275360,287900
2013-09-11,80.050003,80.449997,79.800003,80.360001,76.048233,222000
2013-09-12,80.410004,80.529999,80.129997,80.250000,75.944138,2055700
2013-09-13,80.360001,80.440002,79.900002,80.290001,75.982010,380200
2013-09-16,80.889999,80.889999,79.809998,79.959999,75.669693,323100
2013-09-17,80.019997,80.660004,80.019997,80.540001,76.218559,182800
2013-09-18,80.769997,81.599998,80.629997,81.550003,77.174377,162400
2013-09-19,81.860001,82.010002,81.610001,81.760002,77.373108,244200
2013-09-20,81.949997,81.949997,81.300003,81.349998,76.985115,392500
2013-09-23,81.739998,81.989998,81.050003,81.410004,77.041901,116100
2013-09-24,81.459999,81.730003,80.930000,81.309998,76.947250,319100
2013-09-25,81.419998,81.599998,80.970001,81.260002,76.899940,185100
2013-09-26,81.470001,81.949997,81.290001,81.529999,77.155449,272000
2013-09-27,81.180000,81.330002,80.879997,81.129997,76.776924,210800
2013-09-30,80.199997,80.989998,80.000000,80.699997,76.369980,380600
2013-10-01,80.809998,81.650002,80.809998,81.559998,77.183846,160200
2013-10-02,81.029999,81.610001,80.959999,81.589996,77.212234,350700
2013-10-03,81.580002,81.639999,80.230003,80.730003,76.398376,216800
2013-10-04,80.779999,81.370003,80.620003,81.279999,76.918861,456100
2013-10-07,80.589996,81.239998,80.430000,80.599998,76.275360,158000
2013-10-08,80.639999,80.639999,79.000000,79.080002,74.836914,467400
2013-10-09,79.250000,79.510002,78.360001,79.180000,74.931564,2996500
2013-10-10,79.779999,80.809998,79.690002,80.730003,76.398376,231900
2013-10-11,80.650002,81.470001,80.580002,81.410004,77.041901,181700
2013-10-14,81.000000,81.949997,80.870003,81.870003,77.477219,211700
2013-10-15,81.900002,82.070000,81.300003,81.300003,76.937805,306100
2013-10-16,81.730003,82.199997,81.629997,82.129997,77.723259,150300
2013-10-17,81.540001,82.099998,81.279999,82.050003,77.647545,231200
2013-10-18,82.930000,83.550003,82.639999,83.510002,79.029221,180200
2013-10-21,83.830002,84.129997,83.720001,83.870003,79.369904,237300
2013-10-22,84.220001,84.260002,83.320000,83.720001,79.227959,269500
2013-10-23,83.379997,83.400002,82.760002,83.120003,78.660141,207200
2013-10-24,83.150002,83.669998,83.150002,83.459999,78.981888,143400
2013-10-25,84.160004,84.269997,83.500000,83.720001,79.227959,143800
2013-10-28,83.820000,83.949997,83.440002,83.809998,79.313118,144300
2013-10-29,84.220001,84.470001,83.839996,84.230003,79.710587,189100
2013-10-30,84.410004,84.419998,83.550003,83.849998,79.350967,175300
2013-10-31,83.709999,84.230003,83.500000,83.650002,79.161713,208000
2013-11-01,84.010002,84.239998,83.389999,83.699997,79.209015,174900
2013-11-04,84.080002,84.089996,83.669998,83.989998,79.483459,222500
2013-11-05,83.709999,84.269997,83.480003,84.050003,79.540260,186400
2013-11-06,84.559998,84.730003,84.239998,84.660004,80.117516,151600
2013-11-07,84.660004,84.980003,83.449997,83.500000,79.019753,246000
2013-11-08,83.570000,84.459999,83.500000,84.459999,79.928238,151600
2013-11-11,84.430000,84.620003,84.110001,84.449997,79.918785,137900
2013-11-12,84.349998,84.930000,84.300003,84.820000,80.268936,118800
2013-11-13,84.379997,85.750000,84.379997,85.750000,81.149025,176800
2013-11-14,85.260002,85.510002,84.989998,85.419998,80.836739,224900
2013-11-15,85.500000,85.750000,85.400002,85.750000,81.149025,192800
2013-11-18,85.779999,85.860001,84.879997,84.989998,80.429802,231000
2013-11-19,85.010002,85.379997,84.500000,84.589996,80.051277,264400
2013-11-20,84.860001,85.110001,84.250000,84.389999,79.862000,237700
2013-11-21,84.730003,85.379997,84.639999,85.330002,80.751572,354700
2013-11-22,85.320000,85.370003,85.110001,85.239998,80.666389,195500
2013-11-25,85.449997,85.449997,84.839996,85.059998,80.496040,422300
2013-11-26,85.059998,85.739998,84.970001,85.489998,80.902977,199600
2013-11-27,85.809998,86.290001,85.760002,86.230003,81.603279,155700
2013-11-29,86.570000,86.870003,86.480003,86.629997,81.981819,172300
2013-12-02,86.820000,86.849998,86.139999,86.239998,81.612747,236900
2013-12-03,86.220001,86.599998,86.089996,86.379997,81.745224,145800
2013-12-04,86.129997,86.919998,85.970001,86.650002,82.000740,202200
2013-12-05,86.690002,86.900002,86.410004,86.570000,81.925026,132000
2013-12-06,87.129997,87.330002,86.820000,87.169998,82.492828,139000
2013-12-09,87.500000,87.589996,87.180000,87.370003,82.682114,214400
2013-12-10,87.199997,87.500000,87.120003,87.269997,82.587479,172600
2013-12-11,87.440002,87.570000,86.260002,86.419998,81.783089,259300
2013-12-12,86.419998,86.529999,85.910004,85.989998,81.376152,193300
2013-12-13,86.220001,86.379997,85.800003,85.900002,81.290985,210400
2013-12-16,86.209999,86.949997,86.209999,86.760002,82.104843,215900
2013-12-17,86.839996,87.169998,86.730003,86.940002,82.275169,249700
2013-12-18,86.879997,87.589996,85.800003,87.589996,82.890289,351600
2013-12-19,87.500000,87.760002,87.349998,87.610001,82.909241,301000
2013-12-20,86.949997,87.730003,86.690002,87.629997,83.831444,272400
2013-12-23,88.360001,88.739998,88.150002,88.699997,84.855057,277300
2013-12-24,88.820000,88.940002,88.720001,88.900002,85.046387,187100
2013-12-26,89.150002,89.260002,88.959999,89.180000,85.314262,317700
2013-12-27,89.629997,89.629997,88.930000,89.000000,85.142059,219200
2013-12-30,88.879997,89.029999,88.680000,88.910004,85.055969,291400
2013-12-31,89.099998,89.580002,89.080002,89.540001,85.658638,428500
2014-01-02,89.160004,89.160004,88.430000,88.620003,84.778534,358100
2014-01-03,88.760002,88.779999,88.199997,88.320000,84.491531,829500
2014-01-06,88.379997,88.430000,87.820000,88.070000,84.252373,386300
2014-01-07,88.500000,89.099998,88.300003,88.959999,85.103798,317000
2014-01-08,89.000000,89.290001,88.779999,89.070000,85.209007,347600
2014-01-09,89.300003,89.500000,88.370003,88.650002,84.807220,581900
2014-01-10,88.900002,89.010002,88.330002,88.809998,84.960289,394600
2014-01-13,88.629997,89.209999,87.510002,87.820000,84.013199,316500
2014-01-14,88.059998,89.489998,87.980003,89.459999,85.582108,289800
2014-01-15,89.910004,90.709999,89.820000,90.510002,86.586609,342300
2014-01-16,90.500000,90.639999,90.309998,90.529999,86.605728,254300
2014-01-17,90.360001,90.480003,89.760002,89.989998,86.089142,354100
2014-01-21,90.510002,90.570000,89.779999,90.370003,86.452667,380900
2014-01-22,90.370003,90.629997,90.230003,90.510002,86.586609,279400
2014-01-23,90.209999,90.239998,89.510002,90.099998,86.194382,390100
2014-01-24,89.790001,89.830002,88.199997,88.199997,84.376740,496800
2014-01-27,88.199997,88.349998,86.680000,87.209999,83.429642,479800
2014-01-28,86.570000,87.000000,86.320000,86.919998,83.152199,602500
2014-01-29,86.199997,86.809998,85.879997,86.110001,82.377327,344700
2014-01-30,87.010002,87.709999,86.889999,87.419998,83.630547,483000
2014-01-31,86.870003,87.879997,86.769997,87.440002,83.649681,336700
2014-02-03,87.440002,87.750000,85.360001,85.540001,81.832039,442900
2014-02-04,85.889999,86.250000,85.489998,85.930000,82.205132,552200
2014-02-05,85.629997,86.239998,85.029999,85.949997,82.224258,426700
2014-02-06,86.220001,87.059998,86.160004,87.029999,83.257462,444500
2014-02-07,87.540001,88.279999,87.209999,88.230003,84.405441,279100
2014-02-10,88.239998,88.570000,88.199997,88.559998,84.721123,606100
2014-02-11,88.790001,89.669998,88.739998,89.449997,85.572556,796800
2014-02-12,89.680000,89.949997,89.610001,89.750000,85.859543,439700
2014-02-13,89.209999,90.620003,89.180000,90.580002,86.653572,490100
2014-02-14,90.610001,90.970001,90.300003,90.820000,86.883179,266800
